"","Atr","Dim","Spl","Lfq","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","Sks","SksP","Kts","KtsP","AbsC","AtrEnt","CanC","ClEnt","NClEnt","JEnt","MutInf","EAttr","NoiSig","class"
"flags_yellow",19,0.147286821705426,129,0.472868217054264,0.526315789473684,0.473684210526316,2,10,4,2.98142396999972,40,3.08384385618891,2.93498502128398,16.2669107111765,14.384557479954,0.254213157515323,0.718153630826148,0.749388427572848,0.691674189892312,0.99787492366853,1.12398330647682,0.0348697727140811,19.8359248155638,19.595305759941,"SVM"
"flags_white",19,0.147286821705426,129,0.736434108527132,0.526315789473684,0.473684210526316,2,10,4,2.98142396999972,40,3.00114831692548,2.75810706701305,15.7819728714748,12.6438903767224,0.272780182775384,0.718153630826148,0.684307128975924,0.576753780028332,0.832079818260838,1.0187979655304,0.0258068088624492,22.3488995908963,26.8280679588832,"SVM"
"flags_black",19,0.147286821705426,129,0.24031007751938,0.526315789473684,0.473684210526316,2,10,4,2.98142396999972,40,2.97670198763416,2.56807441364581,14.7241897907358,11.1963385309213,0.278030943266431,0.718153630826148,0.715085306749183,0.551437084603877,0.795555547320281,0.996467365945941,0.0251522308770461,21.9239830971462,27.5522836656821,"KNN_3"
"flags_orange",19,0.147286821705426,129,0.155038759689922,0.526315789473684,0.473684210526316,2,10,4,2.98142396999972,40,2.6855426357856,2.52129413179906,14.4243335886893,10.7584538700947,0.279212241673222,0.718153630826148,0.79081572925753,0.431350663012397,0.622307462412152,0.866529944817731,0.0357352063980276,12.0707477720404,19.0965295352481,"SVM"
"genbase_PDOC00154",100,0.215982721382289,463,0.118790496760259,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.7063283561864,3,208.452520003148,0.065598925798405,0.155553377000421,0.999999999999999,0.364508193730546,0.525874163458452,0.509568154737257,0.0104934159937104,34.7368477480571,13.8239026351054,"KNN_3"
"genbase_PDOC00343",100,0.215982721382289,463,0.116630669546436,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.5925330582339,3,207.809602054425,0.0729599557670437,0.155553377000421,1,0.360157642993412,0.519597645484854,0.500950989125416,0.014760030868417,24.4008732911301,9.53882463980943,"KNN_3"
"genbase_PDOC00271",100,0.215982721382289,463,0.0950323974082073,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.548250527745,3,209.294757560455,0.0659133716798662,0.155553377000421,0.999999999999998,0.314028869767056,0.453047893108898,0.460166405261874,0.00941584150560244,33.351121042151,15.5203903345088,"KNN_3"
"genbase_PDOC00064",100,0.215982721382289,463,0.0734341252699784,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.192986080108,3,209.95973143646,0.0590610929031909,0.155553377000421,1,0.262432721349585,0.378610385658041,0.404601650563044,0.0133844477869618,19.6072879155484,10.6219495549118,"SVM"
"genbase_PDOC00791",100,0.215982721382289,463,0.252699784017279,0,1,2,463,6.56435643564356,45.8712144686805,663,0,13.7539466679277,3,209.931496082739,0.0649354721902012,0.155553377000421,1,0.565281769979733,0.815529206254696,0.703289593088986,0.0175455538911679,32.2179495435755,7.86568631376884,"KNN_3"
"genbase_PDOC00380",100,0.215982721382289,463,0.0367170626349892,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.2833717755041,3,209.077457644563,0.0632513198746469,0.155553377000421,0.999999999999996,0.157366623308903,0.227032047049196,0.303788717268005,0.00913128304131981,17.2337909795158,16.0352157847401,"KNN_3"
"genbase_PDOC50007",100,0.215982721382289,463,0.0518358531317495,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.5852296147864,3,208.632204119642,0.0655528766449409,0.155553377000421,0.999999999999992,0.203885727372732,0.29414492778868,0.349864105279587,0.0095749990935658,21.2935505664684,15.2457850366743,"KNN_3"
"genbase_PDOC00224",100,0.215982721382289,463,0.0777537796976242,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.397368128355,3,209.680130260879,0.0552146009371493,0.155553377000421,0.999999999999997,0.273248748615299,0.394214614556407,0.421283851902138,0.00751827371358202,36.3446130089233,19.6900390869527,"KNN_3"
"genbase_PDOC00100",100,0.215982721382289,463,0.0107991360691145,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.6907026881119,3,209.734981427431,0.0631524826344611,0.155553377000421,0.999999999999992,0.0596422249577948,0.0860455421741945,0.212715064765135,0.00248053719308094,24.0440760671347,61.7095523640252,"SVM"
"genbase_PDOC00670",100,0.215982721382289,463,0.0907127429805616,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.2428000033926,3,208.143772177695,0.0639905901190971,0.155553377000421,1.00000000000001,0.304183756141993,0.438844396505031,0.447387171644993,0.0123499614974211,24.6303404432081,11.5954544095464,"KNN_3"
"genbase_PDOC50002",100,0.215982721382289,463,0.0475161987041037,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.4886784307945,3,208.234252441573,0.068362389091951,0.155553377000421,0.999999999999997,0.191135857442731,0.275750753668688,0.337894797399115,0.00879443704403718,21.7337228620365,16.6877014664503,"KNN_3"
"genbase_PDOC50106",100,0.215982721382289,463,0.041036717062635,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.5322507347434,3,208.94565185642,0.0594063374572507,0.155553377000421,0.999999999999999,0.171225010189755,0.247025473076921,0.318463897488345,0.00831448970183129,20.5935681358823,17.7087100446056,"KNN_3"
"genbase_PDOC00561",100,0.215982721382289,463,0.0561555075593952,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.9443621911527,3,210.362212771636,0.0646419567565016,0.155553377000421,0.999999999999997,0.216255528718348,0.311990778846781,0.360902051263,0.0109068544557691,19.8274882639476,13.2619833822153,"SVM"
"genbase_PDOC50017",100,0.215982721382289,463,0.0237580993520518,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.1513660915437,3,209.579245743165,0.0559672276065621,0.155553377000421,1,0.112324908762366,0.162050588839771,0.262368447417058,0.00550983834572951,20.3862439720079,27.2319311819711,"SVM"
"genbase_PDOC50003",100,0.215982721382289,463,0.0215982721382289,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.6642946610825,3,208.640013007298,0.0695138264392512,0.155553377000421,1.00000000000001,0.104195771637519,0.150322723023048,0.255169611602776,0.00457953703516474,22.7524683908951,32.9670529588424,"SVM"
"genbase_PDOC50006",100,0.215982721382289,463,0.00647948164146868,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.3219123522424,3,209.940186762735,0.0541463131090395,0.155553377000421,1.00000000000001,0.0391092959258694,0.0564227872849108,0.192813420464152,0.00184925246213871,21.1487056129905,83.1168959810491,"KNN_3"
"genbase_PDOC50156",100,0.215982721382289,463,0.0323974082073434,0,1,2,463,6.56435643564356,45.8712144686805,663,0,11.4589148107111,3,209.287902490493,0.056662753100913,0.155553377000421,0.999999999999998,0.142979492232138,0.206275804392128,0.291869847003449,0.00666302222911023,21.4586545438002,22.3457688795965,"SVM"
"genbase_PDOC00662",100,0.215982721382289,463,0.0669546436285097,0,1,2,463,6.56435643564356,45.8712144686805,663,0,12.0746195598609,3,208.541602633798,0.0618693274388124,0.155553377000421,1,0.245689348987972,0.354454805384186,0.394145027086821,0.00709769890157292,34.6153524395808,20.9160292874566,"KNN_3"
"genbase_PDOC00018",100,0.215982721382289,463,0.0129589632829374,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.6087387139828,3,209.509413356266,0.055414655125469,0.155553377000421,0.999999999999994,0.0691938652006616,0.0998256461849339,0.220770057518627,0.00397718468245606,17.3976998115993,38.111429169128,"SVM"
"genbase_PDOC50001",100,0.215982721382289,463,0.00863930885529158,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.2891924154031,3,209.611972084904,0.0547778512085855,0.155553377000421,1.00000000000001,0.0496509766299278,0.0716312177592906,0.202264329900687,0.00294002372966282,16.8879509811379,51.9088848606882,"SVM"
"genbase_PDOC00014",100,0.215982721382289,463,0.00215982721382289,0,1,2,463,6.56435643564356,45.8712144686805,663,0,9.97974161577709,3,211.305578844963,0.0546052588322375,0.155553377000421,1.00000000000001,0.0154139230284303,0.0222375903137605,0.170578366363794,0.000388933665057261,39.6312389830306,398.948348460706,"SVM"
"genbase_PDOC00750",100,0.215982721382289,463,0.00647948164146868,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.3171380566156,3,209.846762312265,0.0545274718819931,0.155553377000421,1,0.0391092959258694,0.0564227872849108,0.193561541925737,0.00110113100055321,35.5173870377103,140.26691276721,"SVM"
"genbase_PDOC50196",100,0.215982721382289,463,0.00215982721382289,0,1,2,463,6.56435643564356,45.8712144686805,663,0,9.97844597436971,3,211.269495491183,0.0551560899624814,0.155553377000421,1.00000000000002,0.0154139230284303,0.0222375903137605,0.170404549499826,0.000562750529025555,27.3903305877306,275.416225267302,"SVM"
"genbase_PDOC00653",100,0.215982721382289,463,0.00215982721382289,0,1,2,463,6.56435643564356,45.8712144686805,663,0,9.97497442593502,3,211.167645944922,0.0551787984938761,0.155553377000421,1,0.0154139230284303,0.0222375903137605,0.16984816579091,0.00111913423794098,13.7730778899136,137.994386666798,"SVM"
"genbase_PDOC00030",100,0.215982721382289,463,0.00647948164146868,0,1,2,463,6.56435643564356,45.8712144686805,663,0,10.3171063027817,3,209.846508377305,0.0545364904533656,0.155553377000421,0.999999999999998,0.0391092959258694,0.0564227872849108,0.193578191274851,0.00108448165143948,36.0626626314591,142.435692797521,"SVM"
"mediamill_Class1",120,0.00387184202884522,30993,0.00987319717355532,1,0,2,2,2,0,2,0.928558389283634,0.928558389283634,4.76287922427369,4.76287922427369,0.565362442649814,2.63178614208032,0.25471704321596,0.0554180446820141,0.0799513382385047,0.0554180446820141,0.00333263987322195,16.6288728426083,788.700130286188,"KNN_3"
"mediamill_Class2",120,0.00387184202884522,30993,0.0020972477656245,1,0,2,2,2,0,2,1.12913054322502,1.12913054322502,5.61128352590805,5.61128352590805,0.560096489883224,2.63178614208032,0.119268340165944,0.0150290453183981,0.0216823291501484,0.0150290453183981,0.000668214496968811,22.4913487908054,3937.53493753692,"SVM"
"mediamill_Class3",120,0.00387184202884522,30993,0.0509147226793147,1,0,2,2,2,0,2,0.98364465479382,0.983644654793821,6.22948296951315,6.22948296951315,0.523722508641713,2.63178614208032,0.487591972885472,0.201199831325722,0.290269998881315,0.201199831325723,0.0167040535756551,12.0449704267565,156.553741680759,"KNN_3"
"mediamill_Class4",120,0.00387184202884522,30993,0.00996999322427645,1,0,2,2,2,0,2,0.977071647348227,0.977071647348227,5.06222438302954,5.06222438302954,0.543367415775557,2.63178614208032,0.211980971078845,0.0558636041039087,0.0805941446068934,0.0558636041039087,0.00248862089410643,22.4476151575377,1056.5279458245,"KNN_3"
"mediamill_Class5",120,0.00387184202884522,30993,0.00622721259639273,1,0,2,2,2,0,2,0.964685932765774,0.964685932765774,5.117524203809,5.117524203809,0.53994608846009,2.63178614208032,0.15805399536076,0.0378347152584659,0.0545839560768348,0.0378347152584659,0.000786500919944877,48.1051125294521,3345.19588526962,"KNN_3"
"mediamill_Class6",120,0.00387184202884522,30993,0.000129061400961507,1,0,2,2,2,0,2,0.829078577499752,0.829078577499752,3.97669794728729,3.97669794728729,0.531986865660638,2.63178614208032,0.0643318172981023,0.00128482660690032,0.00185361297417729,0.00128482660690032,0.000186375860955623,6.8937393518265,14119.8530363648,"SVM"
"mediamill_Class7",120,0.00387184202884522,30993,0.00687251960120027,1,0,2,2,2,0,2,0.997405090759774,0.997405090759774,5.6067663752214,5.6067663752214,0.500555606946032,2.63178614208032,0.266876443096158,0.0410755399488565,0.0592594777860518,0.0410755399488565,0.00173066114039604,23.7340164345846,1519.68251875007,"KNN_3"
"mediamill_Class8",120,0.00387184202884522,30993,0.000774368405769045,1,0,2,2,2,0,2,0.761115807064341,0.761115807064341,4.2587834264533,4.2587834264533,0.559003730659796,2.63178614208032,0.0973162897271177,0.00632122778974775,0.00911960398459859,0.00632122778974775,0.000413434326537968,15.2895572137918,6364.66915988439,"KNN_3"
"mediamill_Class9",120,0.00387184202884522,30993,0.00203271706514374,1,0,2,2,2,0,2,0.826468768479872,0.826468768479872,4.45229151956907,4.45229151956907,0.560297244982563,2.63178614208032,0.11053445092264,0.0146302064100237,0.0211069262349231,0.0146302064100237,0.000650211081042203,22.5007029818276,4046.58734326999,"SVM"
"mediamill_Class10",120,0.00387184202884522,30993,0.0018068596134611,1,0,2,2,2,0,2,0.823021500101487,0.823021500101487,4.39528272640784,4.39528272640784,0.544801003400137,2.63178614208032,0.186051489378892,0.0132176496381806,0.019069037585211,0.0132176496381806,0.000856501617330404,15.4321362280415,3071.71590482599,"KNN_3"
"mediamill_Class11",120,0.00387184202884522,30993,0.0078082147581712,1,0,2,2,2,0,2,0.944161466871226,0.944161466871226,4.97766484967624,4.97766484967624,0.557147367834189,2.63178614208032,0.231210323844897,0.0456676293761333,0.0658844624301027,0.0456676293761333,0.00276530897048075,16.5144762714142,950.715041673184,"KNN_3"
"mediamill_Class12",120,0.00387184202884522,30993,0.0685961346110412,1,0,2,2,2,0,2,1.01726017077413,1.01726017077413,5.46068611805283,5.46068611805283,0.545085605968531,2.63178614208032,0.278646081865273,0.2499923517437,0.360662726120805,0.2499923517437,0.00384005603850686,65.1012248875684,684.350972925813,"KNN_3"
"mediamill_Class13",120,0.00387184202884522,30993,0.00425902623172975,1,0,2,2,2,0,2,1.26947446234403,1.26947446234403,7.15600576267263,7.15600576267263,0.536718643325466,2.63178614208032,0.0934346499039779,0.0274987528981043,0.0396723144367261,0.0274987528981043,0.000503749429374745,54.588156918085,5223.39528189024,"SVM"
"mediamill_Class14",120,0.00387184202884522,30993,0.0161004097699481,1,0,2,2,2,0,2,0.983386737062836,0.983386737062836,5.47203468493568,5.47203468493568,0.511402510157038,2.63178614208032,0.194517020019872,0.0824472487695189,0.118946236934724,0.0824472487695189,0.0022568938225625,36.5312926754825,1165.1098611596,"KNN_3"
"mediamill_Class15",120,0.00387184202884522,30993,0.00200045171490337,1,0,2,2,2,0,2,0.841504290215206,0.841504290215205,4.75363276828004,4.75363276828004,0.508325883475968,2.63178614208032,0.104019201846637,0.0144300211378283,0.0208181199354678,0.0144300211378283,0.000726367450304285,19.8660073930672,3622.2159645615,"SVM"
"mediamill_Class16",120,0.00387184202884522,30993,0.000838899106249798,1,0,2,2,2,0,2,0.934899467422494,0.934899467422494,4.77921753581816,4.77921753581816,0.546316164130757,2.63178614208032,0.100424898626768,0.00678082193436147,0.0097826581778544,0.00678082193436147,0.000351699846706044,19.2801390102083,7482.04603123698,"SVM"
"mediamill_Class17",120,0.00387184202884522,30993,0.0486884135127287,1,0,2,2,2,0,2,1.07412200415376,1.07412200415376,5.83870953379706,5.83870953379706,0.538992923337749,2.63178614208032,0.279578495088793,0.194635096971545,0.280799089183791,0.194635096971545,0.00208456917222844,93.3694595336824,1261.50842483049,"KNN_3"
"mediamill_Class18",120,0.00387184202884522,30993,0.000838899106249798,1,0,2,2,2,0,2,0.824844449561805,0.824844449561805,4.5404067326837,4.5404067326837,0.507606479651348,2.63178614208032,0.204649913418756,0.00678082193436147,0.0097826581778544,0.00678082193436147,0.00083100105301912,8.15982351613873,3166.00698816054,"KNN_3"
"mediamill_Class19",120,0.00387184202884522,30993,0.00596908979446972,1,0,2,2,2,0,2,0.892117034863636,0.892117034863636,5.10516514743747,5.10516514743747,0.512341606284405,2.63178614208032,0.231727670865613,0.0365199080502681,0.0526870902378427,0.0365199080502681,0.00281284193200933,12.983277742941,934.632433565267,"KNN_3"
"mediamill_Class20",120,0.00387184202884522,30993,0.00755009195624818,1,0,2,2,2,0,2,1.16089638553539,1.16089638553539,5.67683703611588,5.67683703611588,0.543962117250406,2.63178614208032,0.272641648347745,0.0444127436234041,0.064074044977758,0.0444127436234041,0.00258323881175472,17.1926588518681,1017.7932025892,"KNN_3"
"mediamill_Class21",120,0.00387184202884522,30993,0.000483980253605653,1,0,2,2,2,0,2,0.875833218202107,0.875833218202106,4.47256669798619,4.47256669798619,0.510834682782473,2.63178614208032,0.0640961687077789,0.00417831014482495,0.006028027325235,0.00417831014482495,0.000271634208508731,15.3821205648723,9687.71393823627,"SVM"
"mediamill_Class22",120,0.00387184202884522,30993,0.00871164456490175,1,0,2,2,2,0,2,1.00454196164028,1.00454196164028,5.46991096528213,5.46991096528213,0.531928769822205,2.63178614208032,0.189890209439212,0.04999374261401,0.0721257245447115,0.04999374261401,0.00213859409481563,23.3769197881938,1229.61507953299,"KNN_3"
"mediamill_Class23",120,0.00387184202884522,30993,0.0257154841415804,1,0,2,2,2,0,2,0.993733164381321,0.993733164381321,5.37600100118134,5.37600100118134,0.539950070812559,2.63178614208032,0.1430022636322,0.119517664757444,0.172427542244194,0.119517664757444,0.00115154744000151,103.788746000153,2284.43440822278,"KNN_3"
"mediamill_Class24",120,0.00387184202884522,30993,0.00203271706514374,1,0,2,2,2,0,2,1.4127531379484,1.4127531379484,7.86505650043427,7.86505650043427,0.54075000310055,2.63178614208032,0.107384894598455,0.0146302064100237,0.0211069262349231,0.0146302064100237,0.000475614775227336,30.7606221926782,5532.44067333141,"KNN_3"
"mediamill_Class25",120,0.00387184202884522,30993,0.114832381505501,1,0,2,2,2,0,2,1.14331281205327,1.14331281205327,6.24026869605413,6.24026869605412,0.524032974615048,2.63178614208032,0.412784312132736,0.356500828694692,0.514321977630638,0.356500828694692,0.0109352177754839,32.6011640567366,239.670665743908,"KNN_3"
"mediamill_Class26",120,0.00387184202884522,30993,0.00183912496370148,1,0,2,2,2,0,2,0.843191613461657,0.843191613461657,4.49630461165059,4.49630461165059,0.557866384022314,2.63178614208032,0.11446777652862,0.0134210976558009,0.0193625510313105,0.0134210976558009,0.000637020410540671,21.0685520176814,4130.40002821352,"SVM"
"mediamill_Class27",120,0.00387184202884522,30993,0.00806633756009422,1,0,2,2,2,0,2,1.04890243754069,1.04890243754069,5.47129292446828,5.47129292446828,0.549862827702656,2.63178614208032,0.220814381394514,0.046913913437109,0.0676824702644113,0.046913913437109,0.00250844365331072,18.7023987464062,1048.17092261842,"KNN_3"
"mediamill_Class28",120,0.00387184202884522,30993,0.00141967541057658,1,0,2,2,2,0,2,0.951394029962533,0.951394029962533,4.6302325644234,4.6302325644234,0.573686954946542,2.63178614208032,0.119223933225029,0.0107279431202105,0.0154771503384666,0.0107279431202105,0.00060720671312607,17.667695182387,4333.25073403939,"KNN_3"
"mediamill_Class29",120,0.00387184202884522,30993,0.000838899106249798,1,0,2,2,2,0,2,1.15097824149654,1.15097824149654,5.65728088852526,5.65728088852526,0.540476179104005,2.63178614208032,0.172556666481903,0.00678082193436147,0.0097826581778544,0.00678082193436147,0.000663398677554405,10.2213377321744,3966.12599998285,"KNN_3"
"mediamill_Class30",120,0.00387184202884522,30993,0.0016777982124996,1,0,2,2,2,0,2,0.90120485434945,0.90120485434945,4.7541096104654,4.7541096104654,0.510824315109579,2.63178614208032,0.195730270658097,0.012397978425513,0.017886501991536,0.012397978425513,0.000906799187487136,13.6722425390229,2901.28109861165,"KNN_3"
"mediamill_Class31",120,0.00387184202884522,30993,0.0026457587197109,1,0,2,2,2,0,2,1.38769703321929,1.38769703321929,7.52378918947023,7.52378918947022,0.504332897691078,2.63178614208032,0.174931777597735,0.0183442975913035,0.0264652271635649,0.0183442975913035,0.00212784841812584,8.62105469310673,1235.82971007791,"KNN_3"
"mediamill_Class32",120,0.00387184202884522,30993,0.196431452263414,1,0,2,2,2,0,2,1.13446921682637,1.13446921682637,6.42489382835544,6.42489382835544,0.536028645212043,2.63178614208032,0.368702208996724,0.495415391269429,0.71473332816447,0.49541539126943,0.00702462237508053,70.5255549432647,373.651618486488,"KNN_3"
"mediamill_Class33",120,0.00387184202884522,30993,0.00529151743942181,1,0,2,2,2,0,2,0.928544467493952,0.928544467493952,4.90298019421482,4.90298019421482,0.550818611379277,2.63178614208032,0.147115785066769,0.0330137761716109,0.0476288111638013,0.0330137761716109,0.00106032436795879,31.1355441497257,2481.0575869125,"KNN_3"
"mediamill_Class34",120,0.00387184202884522,30993,0.641531958829413,1,0,2,2,2,0,2,0.99815709381036,0.998157093810359,5.64583092283036,5.64583092283036,0.53296485301544,2.63178614208032,0.602173660369401,0.652531664345176,0.941404196173807,0.652531664345176,0.0353742811425384,18.44649963955,73.3982932536694,"RF"
"mediamill_Class35",120,0.00387184202884522,30993,0.0438486109766721,1,0,2,2,2,0,2,1.25001126387412,1.25001126387412,7.19674796550738,7.19674796550738,0.543223276790399,2.63178614208032,0.249156583303692,0.179988036043207,0.259667847018879,0.179988036043207,0.00224386453162326,80.2134146275758,1171.88102957643,"KNN_3"
"mediamill_Class36",120,0.00387184202884522,30993,0.0034846578259607,1,0,2,2,2,0,2,0.804110430338965,0.804110430338965,4.68498711226356,4.68498711226356,0.525273995410341,2.63178614208032,0.203928582883282,0.023199601050532,0.0334699493862049,0.023199601050532,0.00197552259908962,11.7435260225436,1331.19743641157,"KNN_3"
"mediamill_Class37",120,0.00387184202884522,30993,0.00267802406995128,1,0,2,2,2,0,2,0.832137262150509,0.832137262150509,4.62884444760911,4.62884444760911,0.543723664232827,2.63178614208032,0.239552786525723,0.0185355039617576,0.0267410796460055,0.0185355039617576,0.00257198550410743,7.20669068008224,1022.25076789017,"KNN_3"
"mediamill_Class38",120,0.00387184202884522,30993,0.012583486593747,1,0,2,2,2,0,2,1.08452585218077,1.08452585218077,5.864212941819,5.864212941819,0.522000384728838,2.63178614208032,0.22817931661009,0.0675613889694144,0.0974704808217445,0.0675613889694144,0.00219564436818856,30.7706429822028,1197.639533893,"KNN_3"
"mediamill_Class39",120,0.00387184202884522,30993,0.00919562481850741,1,0,2,2,2,0,2,1.10114826170705,1.10114826170705,6.24298230906143,6.24298230906143,0.504973759237638,2.63178614208032,0.237118237706991,0.0522717522544554,0.0754121977560792,0.0522717522544554,0.00249284412099482,20.9687207532235,1054.7363454519,"KNN_3"
"mediamill_Class40",120,0.00387184202884522,30993,0.00503339463749879,1,0,2,2,2,0,2,0.818178506373146,0.818178506373146,4.44583168617497,4.44583168617497,0.526974969319581,2.63178614208032,0.150628615202059,0.0316557221098215,0.0456695533035986,0.0316557221098215,0.000957875205325317,33.0478562696176,2746.52507158435,"KNN_3"
"mediamill_Class41",120,0.00387184202884522,30993,0.00196818636466299,1,0,2,2,2,0,2,1.00112243066984,1.00112243066984,4.85040234206731,4.85040234206731,0.545453015933383,2.63178614208032,0.125823661040717,0.0142293143910521,0.0205285613072209,0.0142293143910521,0.000730687049748376,19.4738833758614,3600.79661455149,"SVM"
"mediamill_Class42",120,0.00387184202884522,30993,0.00251669731874939,1,0,2,2,2,0,2,1.18634795783213,1.18634795783213,5.47477003716005,5.47477003716005,0.551296672469935,2.63178614208032,0.151861824110308,0.0175754775819836,0.0253560543487829,0.0175754775819836,0.000792895812996042,22.1661879075547,3318.20802070556,"KNN_3"
"mediamill_Class43",120,0.00387184202884522,30993,0.00274255477043203,1,0,2,2,2,0,2,0.802947201854823,0.802947201854823,4.39603850721464,4.39603850721464,0.55774014408666,2.63178614208032,0.115260348669246,0.018916751953574,0.0272911042331478,0.018916751953574,0.000549310793479611,34.4372478715479,4790.06941520166,"SVM"
"mediamill_Class44",120,0.00387184202884522,30993,0.0935372503468525,1,0,2,2,2,0,2,1.01888483783723,1.01888483783723,5.62058601159507,5.62058601159507,0.5392929946194,2.63178614208032,0.301526270639826,0.310646226622561,0.448167770619238,0.31064622662256,0.00391458107492579,79.3561866970529,671.303393826174,"KNN_3"
"mediamill_Class45",120,0.00387184202884522,30993,0.028942019165618,1,0,2,2,2,0,2,1.13156177575491,1.13156177575491,5.99111853765722,5.99111853765722,0.53279185838541,2.63178614208032,0.349883372128277,0.131045066984306,0.189058068271221,0.131045066984306,0.00470416263587171,27.8572568867026,558.459003821757,"KNN_3"
"mediamill_Class46",120,0.00387184202884522,30993,0.00900203271706514,1,0,2,2,2,0,2,1.02692701197037,1.02692701197037,5.29002259011075,5.29002259011075,0.544527399321579,2.63178614208032,0.220290592184148,0.0513637108323408,0.0741021708994728,0.0513637108323408,0.00138811826639529,37.0024025155463,1894.93798006464,"KNN_3"
"mediamill_Class47",120,0.00387184202884522,30993,0.000451714903365276,1,0,2,2,2,0,2,0.891891970870151,0.891891970870151,4.37034682474934,4.37034682474934,0.56736580584756,2.63178614208032,0.101652336687121,0.00393092853309263,0.00567113110078166,0.00393092853309263,0.000415364788006478,9.46379820003259,6335.0838907685,"SVM"
"mediamill_Class48",120,0.00387184202884522,30993,0.00164553286225922,1,0,2,2,2,0,2,1.00206435386487,1.00206435386487,5.03141072447665,5.03141072447665,0.509464418118562,2.63178614208032,0.140999976056403,0.0121915354381752,0.0175886677174774,0.0121915354381752,0.000838830652816861,14.5339651063478,3136.44631677749,"SVM"
"mediamill_Class49",120,0.00387184202884522,30993,0.00116155260865357,1,0,2,2,2,0,2,0.983783167364344,0.983783167364344,4.94818303258166,4.94818303258166,0.50802330069666,2.63178614208032,0.131989398269751,0.00901064761795745,0.0129996166336252,0.00901064761795745,0.000865771505451958,10.4076509347043,3038.81607792283,"SVM"
"mediamill_Class50",120,0.00387184202884522,30993,0.00290388152163392,1,0,2,2,2,0,2,1.05340397367194,1.05340397367194,5.39087922209699,5.39087922209699,0.525842225766336,2.63178614208032,0.104047531786674,0.0198632861280448,0.0286566643926887,0.0198632861280448,0.000471893068739885,42.0927694087275,5576.08158144404,"SVM"
"mediamill_Class51",120,0.00387184202884522,30993,0.000258122801923015,1,0,2,2,2,0,2,0.876914410411939,0.876914410411939,4.32856558102294,4.32856558102294,0.563093737054163,2.63178614208032,0.0690886917643148,0.00239071946241509,0.00344907911258298,0.00239071946241509,0.000279642452651352,8.54920073739932,9410.25396779985,"SVM"
"mediamill_Class52",120,0.00387184202884522,30993,0.195947472009809,1,0,2,2,2,0,2,1.10027679590443,1.10027679590443,6.60007674934871,6.60007674934871,0.53133968280223,2.63178614208032,0.491418846253456,0.494732842148066,0.713748617931917,0.494732842148067,0.0265175650975015,18.6567974973946,98.2469003999271,"KNN_3"
"mediamill_Class53",120,0.00387184202884522,30993,0.00293614687187429,1,0,2,2,2,0,2,0.981921951345153,0.981921951345152,5.22981624612971,5.22981624612971,0.527426771438261,2.63178614208032,0.109679223978321,0.0200514979049728,0.0289281965898998,0.0200514979049728,0.000548564742957169,36.552655201427,4796.58529119652,"SVM"
"mediamill_Class54",120,0.00387184202884522,30993,0.00300067757235505,1,0,2,2,2,0,2,0.84708861061641,0.84708861061641,4.21694671669444,4.21694671669444,0.61038775925183,2.63178614208032,0.202592139731334,0.0204268584663634,0.0294697274103632,0.0204268584663634,0.00202582036993457,10.0832525773364,1298.12117635845,"KNN_3"
"mediamill_Class55",120,0.00387184202884522,30993,0.057109669925467,1,0,2,2,2,0,2,0.887777577882402,0.887777577882402,5.21168391639821,5.21168391639821,0.548594312788706,2.63178614208032,0.27962721476716,0.218939475835532,0.315862896042751,0.218939475835532,0.0055659823617078,39.3352802088929,471.83407870391,"KNN_3"
"mediamill_Class56",120,0.00387184202884522,30993,0.0115509953860549,1,0,2,2,2,0,2,1.2040383776603,1.2040383776603,6.82634475427933,6.82634475427933,0.531147270289784,2.63178614208032,0.265836602206245,0.0630128260117786,0.0909082915995921,0.0630128260117786,0.00289010968849646,21.8029185060308,909.618082267136,"KNN_3"
"mediamill_Class57",120,0.00387184202884522,30993,0.0453328170877295,1,0,2,2,2,0,2,1.06143239945775,1.06143239945775,5.80972973960254,5.80972973960254,0.530179949002974,2.63178614208032,0.307415447315676,0.184536623520879,0.266230071615966,0.184536623520878,0.00440122625981813,41.9284564407976,596.966563570642,"KNN_3"
