"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","Nlbst","NSlbst","Mfreq","LCard","LDen","Mir","Scl","Lfq","IRLbl","LScl","datasetname","labelname","TOP3","ALL"
"corel5k_cougar",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33647518069438,3,45.0404620040358,0.0154390602292057,0.277937603467396,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833515120632713,1.80173924894394e-05,116.081929193147,4510.08759628767,0.999777777777778,0.997777777777778,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.938115967958718,"corel5k","cougar","SVM","SVM"
"corel5k_oahu",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00488888888888889,0.995111111111111,0.5,0.700192848214946,0,6.30088279534332,3,52.0572143109852,0.0214672453657741,0.326566393502051,1,0.0308896709471806,0.0445643750901894,0.0812780357765567,0.117259419148034,0.112068465015527,9.92417082099673e-05,311.256945334182,817.990696981913,0.00488888888888889,0.995555555555556,0.978444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00488888888888889,45.6363636363636,0.544443843930625,"corel5k","oahu","SVM","NB"
"corel5k_kauai",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00577777777777778,0.994222222222222,0.5,0.698935769492836,0,6.36435683508242,3,52.6682742811429,0.0224876654909868,0.338201305542636,1,0.0355381963093908,0.0512707795776966,0.0812780357765567,0.117259419148034,0.116706001911477,0.000110230174470038,322.399891683475,736.34833649065,0.00577777777777778,0.995111111111111,0.992444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00577777777777778,38.6153846153846,0.58103456865949,"corel5k","kauai","SVM","NB"
"corel5k_maui",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00333333333333333,0.996666666666667,0.5,0.702392735978637,0,5.94255352668095,3,49.3379915891285,0.020586760070438,0.301197039900245,1,0.0223403798434845,0.0322303552117708,0.0812780357765567,0.117259419148034,0.103539475746365,7.89398736765723e-05,283.005011320592,1028.61953181689,0.00333333333333333,0.997777777777778,0.993111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00333333333333333,66.9333333333333,0.630994095865671,"corel5k","maui","SVM","NB"
"corel5k_school",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000444444444444444,0.999555555555556,0.5,0.706478241825493,0,4.33645234721126,3,44.0390504604572,0.0165154403684249,0.298154194921645,1,0.0038748725511315,0.00559025941359419,0.0812780357765567,0.117259419148034,0.0851278984436509,2.50098840372703e-05,154.933647247508,3248.83657083074,0.000444444444444444,1,0.999333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000444444444444444,502,0.513712857000048,"corel5k","school","SVM","SVM"
"corel5k_canoe",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33638502607877,3,45.0393132674942,0.0154395703624445,0.233164951766555,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833563105733204,1.32188824404271e-05,158.220158824309,6147.63140986755,0.999777777777778,0.998666666666667,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.825367907163697,"corel5k","canoe","SVM","SVM"
"corel5k_race",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33638502607877,3,45.0393132674942,0.0154395703624445,0.233164951766555,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833563105733204,1.32188824404271e-05,158.220158824309,6147.63140986755,0.999777777777778,0.998666666666667,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.825367907163697,"corel5k","race","SVM","SVM"
"corel5k_hawaii",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00355555555555556,0.996444444444444,0.5,0.70207846629811,0,5.93335268484184,3,49.3513678861649,0.0198559492497957,0.301620468632462,1,0.0235998722310811,0.0340474186333938,0.0812780357765567,0.117259419148034,0.104796308083331,8.15999243064293e-05,289.214388759201,995.055283964924,0.00355555555555556,0.998222222222222,0.993111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00355555555555556,62.75,0.626351517828458,"corel5k","hawaii","SVM","NB"
"emotions_amazed.suprised",2,72,72,0,391,0.184143222506394,1,0,2,2,2,0,2,0.304347826086957,0.695652173913043,0.5,0.276693957855606,1.22683002570459,1.22683002570459,6.9236802146238,6.9236802146238,0.226603622322141,0.655506298542335,1,0.614503320310728,0.88654089282209,1.3423998346746,0.448104073426443,0.614503320310729,0.0437577187605477,14.0433125335768,29.6780123072805,0.769820971867008,0.849104859335038,0.726342710997442,26,4,58,1.81329923273657,0.302216538789429,1.48672706899794,0.0128692502042693,0.304347826086957,1.41176470588235,0.00241774083710974,"emotions","amazed-suprised","RF","RF"
"emotions_happy.pleased",2,72,72,0,391,0.184143222506394,1,0,2,2,2,0,2,0.273657289002558,0.726342710997442,0.5,0.320096931636877,1.17798794512937,1.17798794512937,6.96146880868281,6.96146880868281,0.234639156863002,0.535878354092947,1,0.586862626672817,0.846663801183944,1.3423998346746,0.448104073426443,0.586862626672818,0.0135008124702572,43.4686896041033,98.431040734175,0.710997442455243,0.800511508951407,0.70843989769821,26,4,58,1.81329923273657,0.302216538789429,1.48672706899794,0.0128692502042693,0.273657289002558,1.57009345794393,0.014018922747248,"emotions","happy-pleased","KNN_3","KNN_1"
"emotions_relaxing.calm",2,72,72,0,391,0.184143222506394,1,0,2,2,2,0,2,0.429667519181586,0.570332480818414,0.5,0.0994651482487471,1.19001513127605,1.19001513127605,6.56215324343835,6.56215324343835,0.220685176396152,0.724921361981766,1,0.683220977951213,0.985679516721523,1.3423998346746,0.448104073426443,0.683220977951213,0.0552510374172469,12.3657583619949,23.2963733791461,0.797953964194373,0.869565217391304,0.780051150895141,26,4,58,1.81329923273657,0.302216538789429,1.48672706899794,0.0128692502042693,0.429667519181586,1,0.0284349467572516,"emotions","relaxing-calm","KNN_3","KNN_7"
"emotions_quiet.still",2,72,72,0,391,0.184143222506394,1,0,2,2,2,0,2,0.227621483375959,0.772378516624041,0.5,0.385201392308784,1.13309106968531,1.13309106968531,6.43471473633776,6.43471473633776,0.21399487867577,0.807737527321145,1,0.536386342201808,0.77384191589512,1.3423998346746,0.448104073426443,0.536386342201808,0.0592654243191634,9.05057794428662,21.6506407419838,0.864450127877238,0.943734015345269,0.849104859335038,26,4,58,1.81329923273657,0.302216538789429,1.48672706899794,0.0128692502042693,0.227621483375959,1.8876404494382,0.0302090476214897,"emotions","quiet-still","KNN_3","KNN_5"
"emotions_sad.lonely",2,72,72,0,391,0.184143222506394,1,0,2,2,2,0,2,0.242966751918159,0.757033248081841,0.5,0.363499905418149,1.25279611068841,1.25279611068841,7.10990882474638,7.10990882474638,0.222594900626815,0.65212192381634,1,0.554475582537864,0.799939173221396,1.3423998346746,0.448104073426443,0.554475582537864,0.0286795067723586,19.3335117977785,45.806935883863,0.721227621483376,0.882352941176471,0.746803069053708,26,4,58,1.81329923273657,0.302216538789429,1.48672706899794,0.0128692502042693,0.242966751918159,1.76842105263158,0.0249603092612351,"emotions","sad-lonely","KNN_3","NB"
"emotions_angry.aggresive",2,72,72,0,391,0.184143222506394,1,0,2,2,2,0,2,0.335038363171355,0.664961636828645,0.5,0.233290984074334,1.13242423987275,1.13242423987275,6.68560293270707,6.68560293270706,0.229473372469486,0.682949506943717,1,0.637689469439616,0.919991435187648,1.3423998346746,0.448104073426443,0.637689469439615,0.0428306621037658,14.8886203975714,30.3420285547389,0.767263427109974,0.849104859335038,0.764705882352941,26,4,58,1.81329923273657,0.302216538789429,1.48672706899794,0.0128692502042693,0.335038363171355,1.2824427480916,0.00218336841503303,"emotions","angry-aggresive","KNN_3","NB"
"enron_A.A8",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0160284951024043,0.983971504897596,0.5,0.684439066028297,3.18759811256585,3.18759811256585,12.5243830192491,12.5243830192491,0.425120442780802,0.891521150938962,1,0.0821513233413569,0.118519306787041,0.270881030747285,0.0768160342246261,0.0821513233413553,0.000284532207081784,288.724163018016,951.022386237016,0.0160284951024043,0.997328584149599,0.966162065894924,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0160284951024043,33.3333333333333,0.466107592227654,"enron","A.A8","SVM","NB"
"enron_C.C9",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.03739982190561,0.96260017809439,0.5,0.654215445817296,3.60288210364932,3.60288210364932,16.3370003394433,16.3370003394433,0.287493710954411,0.990063168924079,1,0.159590718909516,0.230240738742663,0.270881030747285,0.0768160342246261,0.159590718909516,0.000856049314826291,186.42701552994,315.431572405676,0.0783615316117542,1,0.941228851291184,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.03739982190561,14.2857142857143,0.479608837564973,"enron","C.C9","KNN_3","NB"
"enron_B.B12",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00267141585040071,0.997328584149599,0.5,0.703328828660172,2.08690260185317,2.08690260185317,8.0442695720744,8.0442695720744,0.368146696356901,0.911777355640121,1,0.0184963751571061,0.0266846287135788,0.270881030747285,0.0768160342246261,0.0184963751571061,0.000303185647122401,61.0067637853544,892.449387589004,0.00267141585040071,0.999109528049866,0.997328584149599,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00267141585040071,200,0.780171269297182,"enron","B.B12","RF","NB"
"enron_C.C11",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.01246660730187,0.98753339269813,0.5,0.689476336063463,2.94321309666498,2.94321309666498,11.1692073980534,11.1692073980534,0.345225588628587,0.993546657742237,1,0.0670509275023159,0.0967340405945965,0.270881030747285,0.0768160342246261,0.0670509275023154,0.000567748864364223,118.099624166401,476.114174504996,0.01246660730187,1,0.975957257346394,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.01246660730187,42.8571428571429,0.630572375762364,"enron","C.C11","SVM","NB"
"enron_C.C5",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.068566340160285,0.931433659839715,0.5,0.610139333009586,3.54718559009995,3.54718559009995,15.7428621062798,15.7428621062798,0.340459290724957,0.964514099836561,1,0.24991462725817,0.360550593390976,0.270881030747285,0.0768160342246261,0.249914627258166,0.000594834510057902,420.141439396048,454.388895847547,0.306322350845948,0.993766696349065,0.915405164737311,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.068566340160285,7.79220779220779,0.39103654966024,"enron","C.C5","SVM","NB"
"enron_C.C7",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0525378450578807,0.947462154942119,0.5,0.632807048167836,3.71476714526046,3.71476714526046,17.3101719404466,17.3101719404466,0.365702026650903,0.981898388389673,1,0.205921036692379,0.297081258450809,0.270881030747285,0.0768160342246261,0.205921036692381,0.000703162494307718,292.849858118661,384.232478893765,0.177203918076581,0.998219056099733,0.951024042742654,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0525378450578807,10.1694915254237,0.417043787704539,"enron","C.C7","SVM","NB"
"enron_B.B2",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.465716829919858,0.534283170080142,0.5,0.048483724088481,3.65950639240601,3.65950639240601,17.5044805073443,17.5044805073443,0.345671107332207,0.966991096177718,1,0.690794663700471,0.996606035593229,0.270881030747285,0.0768160342246261,0.690794663700455,0.00418130108970243,165.210456956027,63.7839093468782,0.572573463935886,0.981300089047195,0.682991985752449,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.534283170080142,1,0.350303935943259,"enron","B.B2","SVM","SVM"
"enron_B.B3",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0267141585040071,0.973285841495993,0.5,0.669327255922796,3.54739692452086,3.54739692452086,15.4364613084642,15.4364613084642,0.413706184208698,0.954093568419707,1,0.123127798881968,0.177635864842589,0.270881030747285,0.0768160342246261,0.123127798881967,0.000370707781305591,332.142472025609,729.713096426712,0.0872662511130899,0.997328584149599,0.945681211041852,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0267141585040071,20,0.471662775062456,"enron","B.B3","SVM","NB"
"enron_D.D16",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.006233303650935,0.993766696349065,0.5,0.698291558625006,2.58082667968688,2.58082667968688,9.46961503737551,9.46961503737551,0.525786117733838,0.910886990143054,1,0.0378656096219423,0.0546285272218136,0.270881030747285,0.0768160342246261,0.0378656096219428,0.000548944829336025,68.9788984218005,492.45765962479,0.006233303650935,0.998219056099733,0.992876224398931,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.006233303650935,85.7142857142857,0.716302817665664,"enron","D.D16","SVM","NB"
"enron_A.A7",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0142475512021371,0.985752448797863,0.5,0.68695770104588,3.07916768711862,3.07916768711862,12.0122883106102,12.0122883106102,0.356531360360966,0.926972429117981,1,0.0747143349127102,0.107790000461884,0.270881030747285,0.0768160342246261,0.0747143349127114,0.000934106597327905,79.9848059380345,288.989420396092,0.0142475512021371,0.999109528049866,0.890471950133571,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0142475512021371,37.5,0.52110188910067,"enron","A.A7","KNN_3","NB"
"enron_D.D1",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00801424755120214,0.991985752448798,0.5,0.695772923607422,2.72696741272357,2.72696741272357,10.0058698986054,10.0058698986054,0.363202344526831,0.961181596581562,1,0.0466630886486845,0.0673206065860192,0.270881030747285,0.0768160342246261,0.0466630886486852,0.000455871303735893,102.360223743582,593.205049818663,0.00801424755120214,0.999109528049866,0.992876224398931,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00801424755120214,66.6666666666667,0.582469252476538,"enron","D.D1","RF","NB"
"enron_A.A4",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.307212822796082,0.692787177203918,0.5,0.272642240653406,5.21711875790817,5.21711875790817,42.6838673441896,42.6838673441896,0.314263280636465,0.985548852133364,1,0.616852401143957,0.889929900090836,0.270881030747285,0.0768160342246261,0.616852401143957,0.00903099324024571,68.3039378653299,28.9946001000345,0.545859305431879,0.994657168299199,0.731967943009795,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.307212822796082,1.73913043478261,0.13635287849535,"enron","A.A4","KNN_3","NB"
"enron_C.C2",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0739091718610864,0.926090828138914,0.5,0.602583427956835,4.18864799125314,4.18864799125314,22.8621576420835,22.8621576420835,0.262971071715244,0.983276736955927,1,0.263635355212215,0.380345419567663,0.270881030747285,0.0768160342246261,0.263635355212216,0.00144705114272659,182.188001120308,186.19520184814,0.156723063223508,0.998219056099733,0.892252894033838,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0739091718610864,7.2289156626506,0.372606228958586,"enron","C.C2","KNN_3","NB"
"enron_A.A3",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0863757791629564,0.913624220837044,0.5,0.584952982833751,3.72810386657026,3.72810386657026,16.9306645368674,16.9306645368674,0.419529696110887,0.968922472888518,1,0.294071519908041,0.424255523438011,0.270881030747285,0.0768160342246261,0.29407151990804,0.000913963223046826,321.75421558836,295.380668189541,0.177203918076581,0.996438112199466,0.849510240427427,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0863757791629564,6.18556701030928,0.346001604892824,"enron","A.A3","KNN_3","NB"
"enron_A.A1",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.489759572573464,0.510240427426536,0.5,0.0144821513511047,4.53691576190702,4.53691576190702,32.5947002003435,32.5947002003435,0.338294208300676,0.979157714218225,1,0.692937433187125,0.999697398505393,0.270881030747285,0.0768160342246261,0.692937433187126,0.013901460600795,49.8463760813375,18.485796386877,0.666073018699911,0.991095280498664,0.650044523597507,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.510240427426536,1.04712041884817,0.401035686437944,"enron","A.A1","RF","RF"
"enron_D.D9",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00445235975066785,0.995547640249332,0.5,0.700810193642589,2.26382394548328,2.26382394548328,8.61776221944746,8.61776221944746,0.492351320911712,0.923158827869076,1,0.0285489383398758,0.0411874117655836,0.270881030747285,0.0768160342246261,0.028548938339875,0.00109116580860608,26.1637031830624,247.249192387474,0.832591273374889,0.999109528049866,0.994657168299199,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00445235975066785,120,0.754536693100083,"enron","D.D9","SVM","NB"
"enron_D.D19",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00534283170080142,0.994657168299199,0.5,0.699550876133797,2.36837110848797,2.36837110848797,8.91715151063149,8.91715151063149,0.490576113451994,0.872707358136781,1,0.0332822259978682,0.0480161023968702,0.270881030747285,0.0768160342246261,0.0332822259978688,0.000934859246506631,35.6013230036894,288.755951775104,0.615316117542297,0.998219056099733,0.982190560997329,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00534283170080142,100,0.70112656393899,"enron","D.D19","SVM","NB"
"enron_B.B8",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0115761353517364,0.988423864648264,0.5,0.690735653572255,2.93166561388274,2.93166561388274,11.1039122757338,11.1039122757338,0.349369959954068,0.897078460553565,1,0.0631246552486111,0.0910696270849967,0.270881030747285,0.0768160342246261,0.0631246552486129,0.00064393325574991,98.0298108304681,419.666316467571,0.0115761353517364,0.997328584149599,0.978628673196794,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0115761353517364,46.1538461538462,0.534445263159726,"enron","B.B8","RF","NB"
"enron_D.D12",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0213713268032057,0.978628673196794,0.5,0.676883160975546,3.31527033693174,3.31527033693174,13.6176972496585,13.6176972496585,0.416945766683738,0.957928785679406,1,0.103329136556849,0.149072432889904,0.270881030747285,0.0768160342246261,0.103329136556851,0.000342077841617547,302.063226510807,790.869562396672,0.0213713268032057,0.997328584149599,0.975957257346394,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0213713268032057,25,0.457593922624315,"enron","D.D12","KNN_3","NB"
"enron_D.D6",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.01246660730187,0.98753339269813,0.5,0.689476336063463,3.08319069475791,3.08319069475791,11.8123263630012,11.8123263630012,0.347475283233783,0.98905811912123,1,0.0670509275023159,0.0967340405945965,0.270881030747285,0.0768160342246261,0.0670509275023154,0.000648941669142825,103.323504546845,416.419690594205,0.01246660730187,1,0.986642920747996,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.01246660730187,42.8571428571429,0.470288096921771,"enron","D.D6","SVM","NB"
"enron_C.C8",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0596616206589492,0.940338379341051,0.5,0.622732508097503,4.02051180570544,4.02051180570544,20.8782543726455,20.8782543726455,0.269388018377476,0.966694677574655,1,0.226035442926947,0.326100212575847,0.270881030747285,0.0768160342246261,0.22603544292695,0.00140647022964571,160.711146359554,191.596348673175,0.130008904719501,0.995547640249332,0.915405164737311,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0596616206589492,8.95522388059701,0.418364594336382,"enron","C.C8","RF","NB"
"enron_A.A6",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0988423864648264,0.901157613535174,0.5,0.567322537710667,4.70672976720733,4.70672976720733,30.3362524082211,30.3362524082211,0.272505095730155,0.969388949739067,1,0.322531965966182,0.465315267827579,0.270881030747285,0.0768160342246261,0.322531965966182,0.00362996951135138,88.8525275371002,73.623500252607,0.193232413178985,0.996438112199466,0.860195903829029,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0988423864648264,5.40540540540541,0.232882803384019,"enron","A.A6","KNN_3","NB"
"enron_B.B9",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0356188780053428,0.964381121994657,0.5,0.656734080834879,3.85982617731946,3.85982617731946,18.3802351960938,18.3802351960938,0.324577323532119,0.959825899164228,1,0.153761523156404,0.221830986937277,0.270881030747285,0.0768160342246261,0.153761523156402,0.00128797461098464,119.382417824879,209.315505008442,0.0801424755120214,0.998219056099733,0.949243098842386,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0356188780053428,15,0.373027567545936,"enron","B.B9","KNN_3","NB"
"enron_A.A5",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.06233303650935,0.93766696349065,0.5,0.618954555571128,4.18152382073637,4.18152382073637,22.6788582163693,22.6788582163693,0.296549181458255,0.984822754074029,1,0.233339275111968,0.336637415048662,0.270881030747285,0.0768160342246261,0.233339275111971,0.00230364576848732,101.291300209402,116.587970534705,0.113089937666963,0.998219056099733,0.926090828138914,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.06233303650935,8.57142857142857,0.34332602264973,"enron","A.A5","KNN_3","NB"
"enron_C.C10",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0507569011576135,0.949243098842386,0.5,0.63532568318542,4.00030655045225,4.00030655045225,20.3715511997028,20.3715511997028,0.339584482290021,0.954945156901023,1,0.200737890709716,0.289603559445418,0.270881030747285,0.0768160342246261,0.200737890709718,0.000898191867314548,223.49110253012,300.584817904416,0.150489759572573,0.994657168299199,0.943900267141585,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0507569011576135,10.5263157894737,0.40309290235722,"enron","C.C10","KNN_3","NB"
"enron_B.B1",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.404274265360641,0.595725734639359,0.5,0.135376632195109,3.66710792702923,3.66710792702923,17.1489756621268,17.1489756621268,0.326486182507145,0.969544196144109,1,0.67470671597036,0.973396033184917,0.270881030747285,0.0768160342246261,0.674706715970377,0.00193897103826567,347.971528534979,138.703494998861,0.450578806767587,0.981300089047195,0.617987533392698,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.404274265360641,1.3215859030837,0.342117530713328,"enron","B.B1","RF","NB"
"enron_D.D5",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00712377560106857,0.992876224398931,0.5,0.697032241116214,2.67124360820632,2.67124360820632,9.73427886528225,9.73427886528225,0.360895584502316,0.990750304930721,1,0.0423205487941045,0.061055645872954,0.270881030747285,0.0768160342246261,0.0423205487941044,0.000412199813274065,102.669985359664,656.159518330932,0.00712377560106857,1,0.992876224398931,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00712377560106857,75,0.644658575796319,"enron","D.D5","SVM","NB"
"enron_B.B11",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00356188780053428,0.996438112199466,0.5,0.702069511151381,2.15158835565338,2.15158835565338,8.38757581736237,8.38757581736237,0.418047931190142,0.998959749545668,1,0.0236355530950556,0.0340988952389045,0.270881030747285,0.0768160342246261,0.023635553095055,0.00145865030644014,16.2037144822864,184.70662862189,0.00356188780053428,1,0.997328584149599,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00356188780053428,150,0.764479448140164,"enron","B.B11","SVM","NB"
"enron_D.D2",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.01246660730187,0.98753339269813,0.5,0.689476336063463,3.04345546099566,3.04345546099566,11.6236610019223,11.6236610019223,0.340280860304993,0.993978300171834,1,0.0670509275023159,0.0967340405945965,0.270881030747285,0.0768160342246261,0.0670509275023154,0.000564773933046146,118.721710721797,478.627360431226,0.01246660730187,1,0.985752448797863,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.01246660730187,42.8571428571429,0.559694529503117,"enron","D.D2","SVM","NB"
"enron_B.B4",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0819234194122885,0.918076580587711,0.5,0.59124957037771,3.06904770555017,3.06904770555017,20.8960050267433,20.8960050267433,0.296808449471561,0.981703285631762,1,0.283442078416095,0.408920480910161,0.270881030747285,0.0768160342246261,0.2834420784161,0.0474806091852985,5.96963862257811,4.7050875166774,0.955476402493321,0.995547640249332,0.959928762243989,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0819234194122885,6.52173913043478,0.31792042921795,"enron","B.B4","SVM","NB"
"enron_D.D15",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00178094390026714,0.998219056099733,0.5,0.704588146168964,1.73355414920174,1.73355414920174,7.79788101316567,7.79788101316567,0.363380342894852,0.997981773973363,1,0.0130538215015674,0.018832683544961,0.270881030747285,0.0768160342246261,0.0130538215015678,0.000222242784060972,58.7367619458281,1217.85186010345,0.00178094390026714,1,0.998219056099733,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00178094390026714,300,0.668548452597909,"enron","D.D15","SVM","NB"
"enron_C.C4",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.0382902938557435,0.961709706144256,0.5,0.652956128308504,2.96333311073216,2.96333311073216,11.6336550183072,11.6336550183072,0.382347533893362,0.969687184488591,1,0.16247201733635,0.234397573694378,0.270881030747285,0.0768160342246261,0.16247201733635,0.00124446383846717,130.555836428698,216.668864593875,0.860195903829029,0.996438112199466,0.953695458593054,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.0382902938557435,13.953488372093,0.448017314786499,"enron","C.C4","SVM","NB"
"enron_D.D8",2,1001,1001,0,1123,0.891362422083704,1,0,2,2,2,0,2,0.00267141585040071,0.997328584149599,0.5,0.703328828660172,2.08630452828283,2.08630452828283,8.04023559505303,8.04023559505303,0.364231944144963,0.994155461507058,1,0.0184963751571061,0.0266846287135788,0.270881030747285,0.0768160342246261,0.0184963751571061,0.000265615857791353,69.6358090624071,1018.82250984453,0.00267141585040071,1,0.997328584149599,545,415,110,3.38646482635797,0.0651243235838071,70.0153032193562,0.304870280833677,0.00267141585040071,200,0.774913431885127,"enron","D.D8","RF","NB"
